5.0,11.0,27.0,1.0000,2.2338,0.0000,0.0000,0.0000,0.0000,609.0,87.0,251.0,567.0,0.9310,14210.0,2.233776
3.0,11.0,4.0,1.0000,2.6587,0.0000,0.0000,0.0000,0.0000,103.0,6.0,60.0,103.0,1.0000,1116.0,2.658691
3.0,5.0,14.0,0.9820,2.1989,0.0180,4.0000,0.0000,0.0000,202.0,41.0,105.0,201.0,0.9950,3074.0,2.231284
5.0,5.0,93.0,0.9109,2.7821,0.0512,4.6748,0.0380,4.8202,2467.0,882.0,1318.0,2370.0,0.9607,53719.0,2.956367
3.0,11.0,4.0,1.0000,1.6121,0.0000,0.0000,0.0000,0.0000,57.0,13.0,13.0,57.0,1.0000,1122.0,1.612116
2.0,10.0,32.0,1.0000,2.6517,0.0000,0.0000,0.0000,0.0000,401.0,99.0,246.0,401.0,1.0000,15678.0,2.651658
2.0,10.0,54.0,0.9867,3.0880,0.0133,4.2649,0.0000,0.0000,785.0,145.0,503.0,785.0,1.0000,28219.0,3.103637
3.0,11.0,1.0,1.0000,2.3930,0.0000,0.0000,0.0000,0.0000,69.0,18.0,38.0,69.0,1.0000,1224.0,2.392980
3.0,11.0,10.0,1.0000,2.2863,0.0000,0.0000,0.0000,0.0000,124.0,17.0,53.0,102.0,0.8226,1609.0,2.286267
2.0,10.0,46.0,1.0000,2.9669,0.0000,0.0000,0.0000,0.0000,664.0,182.0,433.0,664.0,1.0000,25273.0,2.966886
3.0,11.0,4.0,0.9547,2.4470,0.0453,4.0000,0.0000,0.0000,284.0,57.0,120.0,277.0,0.9754,1436.0,2.517323
2.0,11.0,20.0,0.9961,2.7575,0.0039,4.0000,0.0000,0.0000,679.0,133.0,347.0,679.0,1.0000,17561.0,2.762401
3.0,11.0,1.0,0.8889,2.5579,0.0672,4.0000,0.0440,4.0000,169.0,43.0,42.0,169.0,1.0000,855.0,2.718172
5.0,10.0,39.0,0.9454,2.8930,0.0335,4.2405,0.0211,4.3991,431.0,122.0,220.0,431.0,1.0000,13633.0,2.969820
2.0,11.0,6.0,1.0000,1.9043,0.0000,0.0000,0.0000,0.0000,56.0,8.0,22.0,55.0,0.9821,554.0,1.904273
3.0,11.0,1.0,1.0000,3.6309,0.0000,0.0000,0.0000,0.0000,19.0,6.0,8.0,19.0,1.0000,139.0,3.630855
3.0,11.0,1.0,1.0000,2.7009,0.0000,0.0000,0.0000,0.0000,12.0,6.0,6.0,12.0,1.0000,160.0,2.700945
3.0,11.0,3.0,1.0000,2.5612,0.0000,0.0000,0.0000,0.0000,38.0,5.0,21.0,38.0,1.0000,371.0,2.561244
5.0,7.0,43.0,0.8768,2.5364,0.0933,4.2298,0.0299,4.7959,853.0,292.0,364.0,853.0,1.0000,10425.0,2.761951
3.0,11.0,2.0,1.0000,2.7734,0.0000,0.0000,0.0000,0.0000,21.0,4.0,10.0,21.0,1.0000,1079.0,2.773404
3.0,11.0,3.0,1.0000,2.5277,0.0000,0.0000,0.0000,0.0000,62.0,14.0,28.0,53.0,0.8548,972.0,2.527684
3.0,10.0,1.0,1.0000,0.9329,0.0000,0.0000,0.0000,0.0000,11.0,2.0,7.0,10.0,0.9091,230.0,0.932880
3.0,11.0,1.0,1.0000,3.1328,0.0000,0.0000,0.0000,0.0000,18.0,15.0,3.0,18.0,1.0000,739.0,3.132850
2.0,2.0,53.0,0.9958,2.7549,0.0042,4.0000,0.0000,0.0000,1433.0,398.0,722.0,1410.0,0.9839,86525.0,2.760142
5.0,11.0,42.0,0.9948,2.0271,0.0052,4.0000,0.0000,0.0000,497.0,172.0,186.0,491.0,0.9879,27765.0,2.037425
2.0,10.0,58.0,1.0000,2.3156,0.0000,0.0000,0.0000,0.0000,629.0,70.0,242.0,626.0,0.9952,39389.0,2.315565
5.0,10.0,30.0,0.9738,2.4240,0.0191,4.1147,0.0071,4.5000,442.0,88.0,269.0,442.0,1.0000,18918.0,2.471107
2.0,11.0,25.0,0.9920,2.6621,0.0080,4.0000,0.0000,0.0000,581.0,110.0,266.0,580.0,0.9983,10742.0,2.672875
5.0,2.0,51.0,0.9834,2.6272,0.0139,4.1169,0.0027,4.5000,737.0,147.0,317.0,736.0,0.9986,40217.0,2.652916
2.0,10.0,17.0,1.0000,2.3068,0.0000,0.0000,0.0000,0.0000,279.0,39.0,163.0,279.0,1.0000,8414.0,2.306816
5.0,11.0,37.0,0.9339,2.7806,0.0359,4.4118,0.0301,4.5000,347.0,105.0,198.0,346.0,0.9971,13453.0,2.891004
3.0,10.0,21.0,1.0000,2.8698,0.0000,0.0000,0.0000,0.0000,290.0,58.0,215.0,290.0,1.0000,7463.0,2.869797
5.0,10.0,52.0,0.9760,2.8711,0.0134,4.4022,0.0105,4.5584,869.0,190.0,425.0,853.0,0.9816,59457.0,2.909392
3.0,11.0,1.0,1.0000,0.8393,0.0000,0.0000,0.0000,0.0000,33.0,0.0,4.0,33.0,1.0000,164.0,0.839320
2.0,11.0,31.0,0.9568,2.5944,0.0298,4.7927,0.0134,5.0000,806.0,241.0,468.0,801.0,0.9938,28061.0,2.692244
5.0,11.0,44.0,0.8979,2.6055,0.0682,4.5641,0.0338,4.7854,754.0,251.0,327.0,605.0,0.8024,16428.0,2.812891
3.0,11.0,12.0,1.0000,2.0305,0.0000,0.0000,0.0000,0.0000,230.0,36.0,104.0,217.0,0.9435,4082.0,2.030458
